state,state_fips,district,district_num,incumbent,flip,favored,confidence,nom_R,nom_D,nom_I,totalvotes,imputedvotes
ME,23,ME-SD-27,027,D,False,D,Uncontested,False,Benjamin Chipman,False,19833.0,False
ME,23,ME-SD-28,028,D,False,D,Uncontested,False,Heather Sanborn,False,15940.0,False
ME,23,ME-SD-29,029,False,False,D,Safe,Stephanie Anderson,TBA,False,20292.0,False
ME,23,ME-SD-30,030,False,False,D,Lean,Sara Rivard,Stacy Brenner,False,22145.0,False
ME,23,ME-SD-31,031,D,False,D,Safe,William Gombar,Justin Chenette,False,18235.0,False
ME,23,ME-SD-32,032,D,False,D,Safe,Robert Daigle,Susan Deschambault,False,16958.0,False
ME,23,ME-SD-33,033,R,False,R,Safe,David Woodsome,Michael McKinney,False,15328.0,False
ME,23,ME-SD-34,034,False,False,False,Toss-Up,Michael Pardue,Joseph Rafferty,False,20232.0,False
ME,23,ME-SD-35,035,D,False,D,Safe,Bradley Moulton,Mark Lawrence,False,21458.0,False
MA,25,"MA-SD-Berkshire, Hampshire, Franklin & Hampden",004,False,False,D,Safe,False,False,False,68210.0,False
MA,25,MA-SD-Bristol & Norfolk,031,False,False,D,Safe,False,False,False,72223.0,False
MA,25,MA-SD-Cape & Islands,040,False,False,D,Safe,False,False,False,95929.0,False
MA,25,MA-SD-Fifth Middlesex,023,False,False,D,Safe,False,False,False,75324.0,False
MA,25,MA-SD-First Bristol & Plymouth,037,False,False,D,Safe,False,False,False,54044.0,False
MA,25,MA-SD-First Essex,019,False,False,D,Safe,False,False,False,73386.0,False
MA,25,MA-SD-First Essex & Middlesex,020,False,False,R,Safe,False,False,False,89574.0,False
MA,25,MA-SD-First Hampden & Hampshire,007,False,False,D,Safe,False,False,False,68039.0,False
MA,25,MA-SD-First Middlesex,013,False,False,D,Safe,False,False,False,57470.0,False
MA,25,MA-SD-First Middlesex & Norfolk,029,False,False,D,Safe,False,False,False,76202.0,False
MA,25,MA-SD-First Plymouth & Bristol,036,False,False,D,Safe,False,False,False,68876.0,False
MA,25,MA-SD-First Suffolk,001,False,False,D,Safe,False,False,False,59951.0,False
MA,25,MA-SD-First Suffolk & Middlesex,027,False,False,D,Safe,False,False,False,56919.0,False
MA,25,MA-SD-First Worcester,010,False,False,D,Safe,False,False,False,60256.0,False
MA,25,MA-SD-Fourth Middlesex,024,False,False,D,Safe,False,False,False,81914.0,False
MA,25,MA-SD-Hampden,003,False,False,D,Safe,False,False,False,38058.0,False
MA,25,"MA-SD-Hampshire, Franklin & Worcester",006,False,False,D,Safe,False,False,False,68084.0,False
MA,25,MA-SD-Middlesex & Suffolk,026,False,False,D,Safe,False,False,False,54958.0,False
MA,25,MA-SD-Middlesex & Worcester,014,False,False,D,Safe,False,False,False,80738.0,False
MA,25,MA-SD-Norfolk & Plymouth,033,False,False,D,Safe,False,False,False,64950.0,False
MA,25,MA-SD-Norfolk & Suffolk,030,False,False,D,Safe,False,False,False,77777.0,False
MA,25,"MA-SD-Norfolk, Bristol & Middlesex",017,False,False,D,Tilt,False,False,False,77205.0,False
MA,25,"MA-SD-Norfolk, Bristol & Plymouth",032,False,False,D,Safe,False,False,False,72336.0,False
MA,25,MA-SD-Plymouth & Barnstable,039,False,False,D,Tilt,False,False,False,81528.0,False
MA,25,MA-SD-Plymouth & Norfolk,034,False,False,R,Lean,False,False,False,86004.0,False
MA,25,MA-SD-Second Bristol & Plymouth,038,False,False,D,Safe,False,False,False,51918.0,False
MA,25,MA-SD-Second Essex,021,False,False,D,Safe,False,False,False,76915.0,False
MA,25,MA-SD-Second Essex & Middlesex,018,False,False,D,Safe,False,False,False,59695.0,False
MA,25,MA-SD-Second Hampden & Hampshire,005,False,False,D,Lean,False,False,False,61708.0,False
MA,25,MA-SD-Second Middlesex,025,False,False,D,Safe,False,False,False,83441.0,False
MA,25,MA-SD-Second Middlesex & Norfolk,015,False,False,D,Safe,False,False,False,69837.0,False
MA,25,MA-SD-Second Plymouth & Bristol,035,False,False,D,Safe,False,False,False,59530.0,False
MA,25,MA-SD-Second Suffolk,002,False,False,D,Safe,False,False,False,57912.0,False
MA,25,MA-SD-Second Suffolk & Middlesex,028,False,False,D,Safe,False,False,False,62139.0,False
MA,25,MA-SD-Second Worcester,011,False,False,D,Safe,False,False,False,67071.0,False
MA,25,MA-SD-Third Essex,022,False,False,D,Safe,False,False,False,64114.0,False
MA,25,MA-SD-Third Middlesex,016,False,False,D,Safe,False,False,False,79516.0,False
MA,25,MA-SD-Worcester & Middlesex,009,False,False,R,Lean,False,False,False,62841.0,False
MA,25,MA-SD-Worcester & Norfolk,012,False,False,R,Safe,False,False,False,66636.0,False
MA,25,"MA-SD-Worcester, Hampden, Hampshire & Middlesex",008,False,False,D,Likely,False,False,False,69437.0,False
MN,27,MN-SD-01,001,R,False,R,Safe,Mark Johnson,Reed Perkins,False,37842.0,True
MN,27,MN-SD-02,002,R,False,R,Safe,Paul Utke,Leonard Alan Roy,False,37842.0,True
MN,27,MN-SD-03,003,D,False,D,Safe,Christopher Hogan,Thomas (Tom) Bakk,False,37842.0,True
MN,27,MN-SD-04,004,D,False,D,Likely,Mark Larson,Kent Eken,False,37842.0,True
MN,27,MN-SD-05,005,R,False,R,Lean,Justin Eichorn,Rita Albrecht,"Robyn Smith, Dennis Barsness",37842.0,True
MN,27,MN-SD-06,006,False,False,D,Safe,John J. Moren,TBA,False,37842.0,True
MN,27,MN-SD-07,007,False,False,D,Safe,Donna Bergstrom,TBA,False,37842.0,True
MN,27,MN-SD-08,008,R,False,R,Safe,Bill Ingebrigtsen,Michele Anderson,False,37842.0,True
MN,27,MN-SD-09,009,False,False,R,Safe,TBA,A. John Peters,False,37842.0,True
MN,27,MN-SD-10,010,False,False,R,Safe,TBA,Steve Samuelson,False,37842.0,True
MN,27,MN-SD-11,011,R,False,R,Likely,Jason Rarick,Michelle Lee,False,37842.0,True
MN,27,MN-SD-12,012,R,False,R,Safe,Torrey Westrom,Jill Abahsain,False,37842.0,True
MN,27,MN-SD-13,013,R,False,R,Safe,Jeff Howe,Michael Willemsen,False,37842.0,False
MN,27,MN-SD-14,014,R,False,False,Toss-Up,Jerry Relph,Aric Putnam,Jaden Partlow,37842.0,True
MN,27,MN-SD-15,015,R,False,R,Safe,Andrew Matthews,Brent Krist,False,37842.0,True
MN,27,MN-SD-16,016,R,False,R,Safe,Gary Dahms,False,"Steve ""Stoney"" Preslicka",37842.0,True
MN,27,MN-SD-17,017,R,False,R,Safe,Andrew Lang,Fernando Alvarado,False,37842.0,True
MN,27,MN-SD-18,018,R,False,R,Safe,Scott Newman,Chad R. Tschimperle,False,37842.0,True
MN,27,MN-SD-19,019,D,False,D,Safe,Elizabeth Bangert,Nick Frentz,False,37842.0,True
MN,27,MN-SD-20,020,R,False,R,Lean,Rich Draheim,Jon Olson,Jason Hoschette,37842.0,True
MN,27,MN-SD-21,021,R,False,R,Likely,Michael P. Goggin,Ralph Kaehler,False,37842.0,True
MN,27,MN-SD-22,022,R,False,R,Safe,Bill Weber,TBA,Brian Abrahamson,37842.0,True
MN,27,MN-SD-23,023,R,False,R,Safe,Julie A. Rosen,False,David Pulkrabek,37842.0,True
MN,27,MN-SD-24,024,R,False,R,Safe,John R. Jasinski,Roger Steinkamp,False,37842.0,True
MN,27,MN-SD-25,025,R,False,R,Likely,David Senjem,Sara Flick,False,37842.0,True
MN,27,MN-SD-26,026,R,False,R,Lean,Carla Nelson,Aleta Borrund,False,37842.0,True
MN,27,MN-SD-27,027,D,False,D,Lean,Gene Dornink,Dan Sparks,Tyler Becvar,37842.0,True
MN,27,MN-SD-28,028,R,False,R,Safe,Jeremy Miller,Sarah Kruger,Eric Leitzen,37842.0,True
MN,27,MN-SD-29,029,R,False,R,Safe,Bruce D. Anderson,Chris Brazelton,Mary Murphy,37842.0,True
MN,27,MN-SD-30,030,R,False,R,Safe,Mary Kiffmeyer,Diane Nguyen,False,37842.0,True
MN,27,MN-SD-31,031,R,False,R,Safe,Michelle R. Benson,Kate Luthner,False,37842.0,True
MN,27,MN-SD-32,032,R,False,R,Safe,Mark Koran,Joshua Fike,False,37842.0,True
MN,27,MN-SD-33,033,R,False,R,Likely,David Osmek,Gretchen Piper,False,37842.0,True
MN,27,MN-SD-34,034,R,False,R,Safe,Warren Limmer,Bonnie Westlin,False,37842.0,True
MN,27,MN-SD-35,035,R,False,R,Safe,Jim Abeler,David L. Nelson,False,37842.0,True
MN,27,MN-SD-36,036,D,False,D,Likely,Karen Attia,John Hoffman,False,37842.0,True
MN,27,MN-SD-37,037,D,False,D,Lean,Brad Sanford,Jerry Newton,False,37842.0,True
MN,27,MN-SD-38,038,R,False,R,Lean,Roger Chamberlain,Justin Stofferahn,False,37842.0,True
MN,27,MN-SD-39,039,R,False,R,Likely,Karin Housley,TBA,False,37842.0,True
MN,27,MN-SD-40,040,D,False,D,Safe,Robert Marvin ,Chris Eaton,False,37842.0,True
MN,27,MN-SD-41,041,False,False,D,Safe,Lucia Marina Vogel,Mary Kunesh-Podein,False,37842.0,True
MN,27,MN-SD-42,042,D,False,D,Safe,Ben Schwanke,"Jason ""Ike"" Isaacson",False,37842.0,True
MN,27,MN-SD-43,043,D,False,D,Safe,Bob Zick,"Charles ""Chuck"" Wiger",Doug Daubenspeck,37842.0,True
MN,27,MN-SD-44,044,False,True,D,Likely,Greg Pulles,Ann Johnson Stewart,False,37842.0,True
MN,27,MN-SD-45,045,D,False,D,Safe,Roxana Bruins,Ann H. Rest,Andy Schuler,37842.0,True
MN,27,MN-SD-46,046,D,False,D,Safe,Bryan P. Björnson,Ron Latz,False,37842.0,True
MN,27,MN-SD-47,047,False,False,R,Safe,TBA,TBA,False,37842.0,True
MN,27,MN-SD-48,048,D,False,D,Lean,Jeff Jiang,Steve Cwodzinski,False,37842.0,True
MN,27,MN-SD-49,049,D,False,D,Safe,TBA,Melisa Lopez Franzen,False,37842.0,True
MN,27,MN-SD-50,050,D,False,D,Safe,Dean Wm Mumbleau,Melissa Halvorson Wiklund,False,37842.0,True
MN,27,MN-SD-51,051,D,False,D,Safe,Douglas D. Willetts,Jim Carlson,False,37842.0,True
MN,27,MN-SD-52,052,D,False,D,Safe,Tomas Settell,Matt Klein,False,37842.0,True
MN,27,MN-SD-53,053,False,False,D,Likely,Mary Giuliani Stephens,TBA,False,37842.0,True
MN,27,MN-SD-54,054,D,False,D,Lean,Leilani Holmstadt,Karla Bigham,False,37842.0,True
MN,27,MN-SD-55,055,R,False,R,Safe,Eric Pratt,Sahra Odowa,False,37842.0,True
MN,27,MN-SD-56,056,R,False,False,Toss-Up,Dan Hall,TBA,False,37842.0,True
MN,27,MN-SD-57,057,D,False,D,Likely,Jose W. Jimenez,Greg Clausen,False,37842.0,True
MN,27,MN-SD-58,058,D,False,False,Toss-Up,Zach Duckworth,Matt Little,False,37842.0,True
MN,27,MN-SD-59,059,False,False,D,Safe,Paul Anderson,TBA,False,37842.0,True
MN,27,MN-SD-60,060,D,False,D,Uncontested,False,Kari Dziedzic,False,37842.0,True
MN,27,MN-SD-61,061,D,False,D,Safe,Jennifer Zielinski,Scott Dibble,False,37842.0,True
MN,27,MN-SD-62,062,False,False,D,Safe,Bruce Lundeen,TBA,False,37842.0,True
MN,27,MN-SD-63,063,D,False,D,Safe,Diane Napper,Patricia Torres Ray,Chris Wright,37842.0,True
MN,27,MN-SD-64,064,False,False,D,Safe,Sharon Anderson,Erin Murphy,Patricia Jirovec McArdell,37842.0,True
MN,27,MN-SD-65,065,D,False,D,Safe,Paul Holmgren,Sandy Pappas,False,37842.0,True
MN,27,MN-SD-66,066,D,False,D,Safe,Greg Copeland,John Marty,False,37842.0,True
MN,27,MN-SD-67,067,D,False,D,Uncontested,False,Foung Hawj,False,37842.0,True
MO,29,MO-SD-1,001,False,False,D,Lean,TBA,Doug Beck,False,71793.0,True
MO,29,MO-SD-2,002,False,False,Election,No,False,False,False,87455.0,False
MO,29,MO-SD-3,003,False,False,R,Uncontested,TBA,False,False,71793.0,True
MO,29,MO-SD-4,004,False,False,Election,No,False,False,False,73810.0,False
MO,29,MO-SD-5,005,False,False,D,Safe,Michael Hebron,TBA,False,71793.0,True
MO,29,MO-SD-6,006,False,False,Election,No,False,False,False,72356.0,False
